"locator_domain","page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mo/poplar bluff/3312","POPLAR BLUFF -AUTH HOMETOWN","720 S WESTWOOD BLVD","POPLAR BLUFF","MO","63901","US","0003312","(573) 785-8221","<MISSING>","36.752216","-90.40934","mon 9:30 AM - 7 PM tue 9:30 AM - 7 PM wed 9:30 AM - 7 PM thu 9:30 AM - 7 PM fri 9:30 AM - 7 PM sat 9 AM - 6 PM sun 12 AM - 6 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ar/mountain view/2736","MOUNTAIN VIEW-AUTH HOMETOWN","107 MEADOW VIEW DRIVE","MOUNTAIN VIEW","AR","72560","US","0002736","(870) 269-8119","<MISSING>","35.8696","-92.1189","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ar/mountain home/3147","MOUNTAIN HOME -AUTH HOMETWN","1029 HIGHWAY 62 E STE 1","MOUNTAIN HOME","AR","72653","US","0003147","(870) 425-3191","<MISSING>","36.349693","-92.36895","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ok/grove/5963","GROVE-BUDDY'S","1717 S. BROADWAY ST","GROVE","OK","74344","US","0005963","() -","<MISSING>","36.578603","-94.7719823","mon 8 AM - 9 PM tue 8 AM - 9 PM wed 8 AM - 9 PM thu 8 AM - 9 PM fri 8 AM - 9 PM sat 8 AM - 9 PM sun 9 AM - 6 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ar/berryville/1934","BERRYVILLE - AUTH HOMETOWN","322 EUREKA STREET","BERRYVILLE","AR","72616","US","0001934","(870) 423-2122","<MISSING>","36.367945","-93.571313","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ar/harrison/3127","HARRISON - AUTH HOMETOWN","1320 N MAIN ST","HARRISON","AR","72601","US","0003127","(870) 741-5466","<MISSING>","36.243557","-93.114388","mon 8.30 AM - 6 PM tue 8.30 AM - 6 PM wed 8.30 AM - 6 PM thu 8.30 AM - 6 PM fri 8.30 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ok/muskogee/4949","MUSKOGEE - AUTH HOMETOWN","2234 E SHAWNEE BYPASS","MUSKOGEE","OK","74403","US","0004949","(918) 684-9089","<MISSING>","35.771326","-95.342253","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ar/clarksville/3097","CLARKSVILLE - AUTH HOMETOWN","605 WEST MAIN STREET","CLARKSVILLE","AR","72830","US","0003097","(479) 754-3953","<MISSING>","35.44895","-93.461","mon 8.30 AM - 6 PM tue 8.30 AM - 6 PM wed 8.30 AM - 6 PM thu 8.30 AM - 6 PM fri 8.30 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ks/independence/3082","INDEPENDENCE-AUTH HOMETOWN","300 PENN ST","INDEPENDENCE","KS","67301","US","0003082","(620) 331-1818","<MISSING>","37.257476","-95.706452","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 8 AM - 5 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mo/nevada/3001","NEVADA - AUTH HOMETOWN","1909 E AUSTIN BLVD","NEVADA","MO","64772","US","0003001","(417) 667-4499","<MISSING>","37.836609","-94.33686","mon 9 AM - 6:30 PM tue 9 AM - 6:30 PM wed 9 AM - 6:30 PM thu 9 AM - 6:30 PM fri 9 AM - 6:30 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mo/ava/3799","AVA  AUTH HOMETOWN STORE","1101 NW 12TH AVE","AVA","MO","65608","US","0003799","(417) 683-0190","<MISSING>","36.961214","-92.671163","mon 7:30 AM - 5:30 PM tue 7:30 AM - 5:30 PM wed 7:30 AM - 5:30 PM thu 7:30 AM - 5:30 PM fri 7:30 AM - 5:30 PM sat 8 AM - 2 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ok/poteau/5920","POTEAU-BUDDY'S","806 S. BRAODWAY ST","POTEAU","OK","74953","US","0005920","() -","<MISSING>","35.050235","-94.628124","mon 10 AM - 7 PM tue 10 AM - 7 PM wed 10 AM - 7 PM thu 10 AM - 7 PM fri 10 AM - 7 PM sat 9 AM - 6 PM sun 10 AM - 7 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/tx/pharr/1629","SEARS APPLIANCE & MATTRESS","500 N JACKSON RD B-1","PHARR","TX","78577","US","0001629","(956) 402-3106","<MISSING>","26.2025783","-98.20165000000003","mon 10 AM - 8 PM tue 10 AM - 8 PM wed 10 AM - 8 PM thu 10 AM - 8 PM fri 10 AM - 8 PM sat 9 AM - 7 PM sun 10 AM - 6 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/oh/middlefield/3800","HARRINGTON SQ","15561 W HIGH ST","MIDDLEFIELD","OH","44062","US","0003800","(440) 632-6363","<MISSING>","41.462341","-81.079155","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/tx/san antonio/7101","SAN ANTONIO - AUTH HOMETOWN","6218 WOODGLEN","SAN ANTONIO","TX","78244","US","0007101","(210) 686-5594","<MISSING>","29.482987","-98.350295","mon 9 AM - 7 PM tue 9 AM - 7 PM wed 9 AM - 7 PM thu 9 AM - 7 PM fri 9 AM - 7 PM sat 9 AM - 7 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/tx/pleasanton/3756","PLEASANTON - AUTH HOMETOWN","118 S MAIN ST","PLEASANTON","TX","78064","US","0003756","(830) 569-2143","<MISSING>","28.958928","-98.484089","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/tx/kerrville/3358","KERRVILLE - AUTH HOMETOWN","345 JUNCTION HWY","KERRVILLE","TX","78028","US","0003358","(830) 257-7221","<MISSING>","30.054461","-99.151665","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 6 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/tx/uvalde/3536","UVALDE - AUTH HOMETOWN","2344 E MAIN ST","UVALDE","TX","78801","US","0003536","(830) 278-9555","<MISSING>","29.220247","-99.764641","mon 9:30 AM - 7 PM tue 9:30 AM - 7 PM wed 9:30 AM - 7 PM thu 9:30 AM - 7 PM fri 9:30 AM - 7 PM sat 9 AM - 6 PM sun 12 AM - 6 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/nc/henderson/3156","HENDERSON - AUTH HOMETOWN","1535 DABNEY DR","HENDERSON","NC","27536","US","0003156","(252) 438-6153","<MISSING>","36.332588","-78.435936","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/nc/knightdale/2004","SEARS HOME APPLIANCE SHOWROOM","2001 WIDEWATERS PKWY STE A","KNIGHTDALE","NC","27545","US","0002004","(919) 217-0807","<MISSING>","35.791249","-78.504075","mon 10 AM - 7 PM tue 10 AM - 7 PM wed 10 AM - 7 PM thu 10 AM - 7 PM fri 10 AM - 7 PM sat 10 AM - 9 PM sun 11 AM - 7 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/nc/sanford/3206","KENDALL SHOPPING CTR","2534 LEE AVE","SANFORD","NC","27332","US","0003206","(919) 776-4311","<MISSING>","35.456223","-79.15229","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/nc/dunn/3226","DUNN - AUTH HOMETOWN","1002 W. CUMBERLAND STREET","DUNN","NC","28334","US","0003226","(910) 892-7101","<MISSING>","35.312401","-78.620224","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 6 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mi/mt pleasant/3540","MT. PLEASANT -AUTH HOMETOWN","1400 S MISSION ST","MT PLEASANT","MI","48858","US","0003540","(989) 775-8828","<MISSING>","43.58901","-84.767459","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ks/winfield/3628","WINFIELD - AUTH HOMETOWN","912 MAIN ST","WINFIELD","KS","67156","US","0003628","(620) 221-1200","<MISSING>","37.240032","-96.996704","mon 8.30 AM - 5:30 PM tue 8.30 AM - 5:30 PM wed 8.30 AM - 5:30 PM thu 8.30 AM - 5:30 PM fri 8.30 AM - 5:30 PM sat 8.30 AM - 5:30 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ok/ponca city/3457","PONCA CITY - AUTH HOMETOWN","412 E HARTFORD AVE","PONCA CITY","OK","74601","US","0003457","(580) 762-1691","<MISSING>","36.724098","-97.079285","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ks/newton/3351","NEWTON -AUTH HOMETOWN","505 N POPLAR ST","NEWTON","KS","67114","US","0003351","(316) 283-3100","<MISSING>","38.047552","-97.347119","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ia/fairfield/4899","FAIRFIELD - AUTH HOMETOWN","1301 WEST BURLINGTON AVE","FAIRFIELD","IA","52556","US","0004899","(641) 472-0034","<MISSING>","41.006566","-91.978387","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ia/oskaloosa/3030","OSKALOOSA - AUTH HOMETOWN","211 HWY 432","OSKALOOSA","IA","52577","US","0003030","(641) 672-1000","<MISSING>","41.296432","-92.665825","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ia/marshalltown/3268","MARSHALLTOWN -AUTH HOMETOWN","507 IOWA AVE W","MARSHALLTOWN","IA","50158","US","0003268","(641) 752-8888","<MISSING>","42.007099","-92.920341","mon 9 AM - 6:30 PM tue 9 AM - 6:30 PM wed 9 AM - 6:30 PM thu 9 AM - 6:30 PM fri 9 AM - 6:30 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ca/truckee/2169","TRUCKEE - AUTH HOMETOWN","12047 DONNER PASS ROAD STE A3","TRUCKEE","CA","96161","US","0002169","(530) 550-0110","<MISSING>","39.325162","-120.224121","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/nv/fallon/3859","FALLON - AUTH HOMETOWN","1430 W WILLIAMS AVE","FALLON","NV","89406","US","0003859","(775) 423-2629","<MISSING>","39.475445","-118.79349","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ca/sonora/3159","SONORA - AUTH HOMETOWN","14691 MONO WAY","SONORA","CA","95370","US","0003159","(209) 532-3196","<MISSING>","37.982449","-120.29942","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ca/grass valley/3129","GRASS VALLEY -AUTH HOMETOWN","129 IDAHO MARYLAND RD","GRASS VALLEY","CA","95945","US","0003129","(530) 273-9511","<MISSING>","39.221882","-121.05289","mon 9:30 AM - 7 PM tue 9:30 AM - 7 PM wed 9:30 AM - 7 PM thu 9:30 AM - 7 PM fri 9:30 AM - 7 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ca/auburn/3149","AUBURN - AUTH HOMETOWN","415 GRASS VALLEY HWY","AUBURN","CA","95603","US","0003149","(530) 885-7531","<MISSING>","38.902157","-121.07469","mon 9 AM - 7 PM tue 9 AM - 7 PM wed 9 AM - 7 PM thu 9 AM - 7 PM fri 9 AM - 7 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/me/farmington/3364","MT BLUE S/C","632 WILTON RD","FARMINGTON","ME","04938","US","0003364","(207) 778-5758","<MISSING>","44.627525","-70.157421","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/il/waterloo/3820","WATERLOO - AUTH HOMETOWN","1349 JAMIE LN","WATERLOO","IL","62298","US","0003820","(618) 939-5552","<MISSING>","38.367306","-90.158234","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mo/washington/3372","WASHINGTON - AUTH HOMETOWN","1048 WASHINGTON SQ","WASHINGTON","MO","63090","US","0003372","(636) 239-2751","<MISSING>","38.536694","-91.003059","mon 9 AM - 7 PM tue 9 AM - 7 PM wed 9 AM - 7 PM thu 9 AM - 7 PM fri 9 AM - 7 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mo/farmington/3362","FARMINGTON - AUTH HOMETOWN","606 WALMART DR","FARMINGTON","MO","63640","US","0003362","(573) 760-1502","<MISSING>","37.791611","-90.437057","mon 9 AM - 7 PM tue 9 AM - 7 PM wed 9 AM - 7 PM thu 9 AM - 7 PM fri 9 AM - 7 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mo/mexico/3442","MEXICO - AUTH HOMETOWN","2988 S CLARK ST","MEXICO","MO","65265","US","0003442","(573) 581-0058","<MISSING>","39.157597","-91.886314","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mt/hamilton/3932","HAMILTON - AUTH HOMETOWN","1704 N 1ST ST STE A","HAMILTON","MT","59840","US","0003932","(406) 375-9090","<MISSING>","46.268475","-114.15678","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ca/selma/3354","SELMA  AUTH HOMETOWN STORE","2051 HIGH STREET","SELMA","CA","93662","US","0003354","(559) 257-4091","<MISSING>","36.569297","-119.613045","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 12 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ca/oakhurst/3908","OAKHURST - AUTH HOMETOWN","40322 JUNCTION DR","OAKHURST","CA","93644","US","0003908","(559) 683-0007","<MISSING>","37.333942","-119.65715","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ca/bishop/3678","BISHOP - AUTH HOMETOWN","1361 ROCKING W DRIVE","BISHOP","CA","93514","US","0003678","(760) 872-2062","<MISSING>","37.379204","-118.4193","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ia/mason city/3284","MASON CITY - AUTH HTS","507 4TH ST SW","MASON CITY","IA","50401","US","0003284","(641) 512-0809","<MISSING>","43.147954","-93.209529","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mi/escanaba/3231","ESCANABA - AUTH HOMETOWN","322 N LINCOLN RD","ESCANABA","MI","49829","US","0003231","(906) 233-1709","<MISSING>","45.748188","-87.079269","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/wi/antigo/3993","ANTIGO - AUTH HOMETOWN","445 WI-64","ANTIGO","WI","54409","US","0003993","(715) 627-4407","<MISSING>","45.166077","-89.147751","mon 9:30 AM - 7 PM tue 9:30 AM - 7 PM wed 9:30 AM - 7 PM thu 9:30 AM - 7 PM fri 9:30 AM - 7 PM sat 9:30 AM - 7 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/wi/waupaca/3042","WAUPACA - AUTH HOMETOWN","820 W FULTON ST","WAUPACA","WI","54981","US","0003042","(715) 256-9946","<MISSING>","44.357227","-89.103981","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/wi/reedsburg/7952","REEDSBURG - AUTH HOMETOWN","55 VIKING DRIVE","REEDSBURG","WI","53959","US","0007952","(608) 768-0047","<MISSING>","43.532763","-89.984788","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ms/grenada/3367","GRENADA - AUTH HOMETOWN","2231 SOUTH COMMERCE ST.","GRENADA","MS","38901","US","0003367","(662) 226-1551","<MISSING>","33.769052","-89.810889","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ny/oneonta/3203","ONEONTA - AUTH HOMETOWN","207 RIVER STREET","ONEONTA","NY","13820","US","0003203","(607) 432-3100","<MISSING>","42.444175","-75.084766","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ny/cobleskill/3694","COBLESKILL - AUTH HOMETOWN","2395 STATE RD 7","COBLESKILL","NY","12043","US","0003694","(518) 234-2669","<MISSING>","42.681865","-74.444231","mon 9:30 AM - 7 PM tue 9:30 AM - 7 PM wed 9:30 AM - 7 PM thu 9:30 AM - 7 PM fri 9:30 AM - 7 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/in/greenfield/7433","GREENFIELD - AUTH HOMETOWN","1240 N. STATE ST","GREENFIELD","IN","46140","US","0007433","(317) 467-1990","<MISSING>","39.784217","-85.787431","mon 9:30 AM - 7 PM tue 9:30 AM - 7 PM wed 9:30 AM - 7 PM thu 9:30 AM - 7 PM fri 9:30 AM - 7 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/vt/morrisville/3533","NORTHGATE PLZ","65 NORTHGATE PLAZA","MORRISVILLE","VT","05661","US","0003533","(802) 888-4333","<MISSING>","44.57571","-72.59251","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/vt/barre/3503","BARRE - AUTH HOMETOWN","1598 US ROUTE 302 BERLIN","BARRE","VT","05641","US","0003503","(802) 479-2541","<MISSING>","44.230953","-72.553856","mon 9 AM - 6 PM tue 9 AM - 8:30 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 5 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/vt/derby/3513","DERBY - AUTH HOMETOWN","3609 US ROUTE 5","DERBY","VT","05829","US","0003513","(802) 766-2411","<MISSING>","44.9516","-72.1092","mon 9:30 AM - 7 PM tue 9:30 AM - 7 PM wed 9:30 AM - 7 PM thu 9:30 AM - 7 PM fri 9:30 AM - 7 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/az/bullhead city/3256","BULLHEAD CITY-AUTH HOMETOWN","2580 HIGHWAY 95 SUITE 114","BULLHEAD CITY","AZ","86442","US","0003256","(928) 704-1201","<MISSING>","35.09305","-114.59737","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/nv/mesquite/2178","MESQUITE - AUTH HOMETOWN","62 W MESQUITE BLVD","MESQUITE","NV","89027","US","0002178","(702) 346-8131","<MISSING>","36.803633","-114.068983","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/az/kingman/3089","KINGMAN - AUTH HOMETOWN","3155 STOCKTON HILL RD.","KINGMAN","AZ","86401","US","0003089","(928) 753-6281","<MISSING>","35.21602","-114.03596","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/fl/arcadia/7825","ARCADIA - AUTH HOMETOWN","1094 SOUTH EAST VERMONT AVE","ARCADIA","FL","34266","US","0007825","(863) 494-4001","<MISSING>","27.208208","-81.841294","mon 9 AM - 7 PM tue 9 AM - 7 PM wed 9 AM - 7 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/fl/summerfield/3150","SUMMERFIELD - AUTH HOMETOWN","16750 SOUTH HWY 441","SUMMERFIELD","FL","34491","US","0003150","(352) 245-6250","<MISSING>","28.975534","-81.98143","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/fl/dunnellon/7378","DUNNELLON - AUTH HOMETOWN","11223 NORTH WILLIAMS ST STE M","DUNNELLON","FL","34432","US","0007378","(352) 522-0861","<MISSING>","29.060157","-82.45326","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/fl/englewood/3975","ENGLEWOOD SQ S/C","455 S INDIANA AVE","ENGLEWOOD","FL","34223","US","0003975","(941) 473-7777","<MISSING>","26.953934","-82.353287","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mo/clinton/3902","CLINTON - AUTH HOMETOWN","743 E GAINES DR","CLINTON","MO","64735","US","0003902","(660) 885-7117","<MISSING>","38.388638","-93.76545","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/co/longmont/4843","LONGMONT-HTS SERVICES","700 KEN PRATT BLVD STE K2-B","LONGMONT","CO","80501","US","0004843","(720) 494-1701","<MISSING>","40.074325","-93.597862","mon 9:30 AM - 7 PM tue 9:30 AM - 7 PM wed 9:30 AM - 7 PM thu 9:30 AM - 7 PM fri 9:30 AM - 7 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
